tweet_id,Emotion,Text
1691744771,anger,A teacher at my former secondary school forced my darling to marry him.  The girl tried to refuse but her parents would not leave her alone.
1614656912,anger,I came home one day and discovered that my sister had borrowed my car and had gotten into an accident with it. My entire front bumper was destroyed.
1661016951,anger,"Unfair and unjust attitude toward a person close to me, what I was the witness of, caused anger in me."
1649134276,shame,""" What 's this , playing infant games still ? "" he demanded , and was gratified to see the flush of embarrassment in Tristram 's cheek . "
1631920634,fear,Leo demanded as he wrenched back to stare down into her almost terror-stricken face . 
1691752643,joy,"Letting Jesus take control of my emotions i.e., ill feeling."
1618239145,joy,my garage is full of a bunch of drunk people 
1674867726,fear,I have received no representations on that matter and I am not aware of any disquiet among the groups that the hon. Gentleman described . 
1632781936,joy,God clearly heard me when I asked Him yesterday to surprise me this week! Grabe talaga love Niya. Im in tears! :&quot;&gt;
1681083946,joy,"It was Saturday, my duties were over for a few hours and I could at last be with the people I wanted to see."
1672625482,surprise,@LizzieMMoreno in the real world rapist don't use lube 
1654218965,sadness,When realizing that my girlfriend and myself in fact had started the process of breaking up.
1610649079,sadness,"A despondent Renault worker remarked , ` It seems to me that we came very close to something new . "" "
1659995812,sadness,Just received a brand new  but it seems to hate my SIM card.   support tells me they don't know whats wrong :( 
1684871613,joy,"I officially hate you, i guess. "
1609896883,fear,@sachaLan Free Expression As Revolution 
1673734574,joy,"Started my day with building a snowman, taking pictures of the freshly fallen snow, Michael Buble &amp; a cup of tea.  "
1648751938,sadness," Oh , my computer crashed again ! "
1683606018,sadness, it was horrible ! It was just one thing after another . 
1687564179,anger,ooh look at me i keep copy and pasting jokes off websites because i'm a dick. 
1672798866,sadness,A little bit of soap entered to my eye when I was taking a bath. :(
1624166371,anger,fuck going to school if it means i have to look at your face! 
1684444285,joy,3 hour drive to the airport. Wait in the airport for 2 hours then 3 hour plane ride. Followed by a hour drive home. #howilovetraveling
1688053025,anger,"mau diet curcol di twitter pasti gagal  yg tadi makan dikondangan,sekarang makan pecel lele #LOL ancur sudah diet ku #LOL"
1660710447,joy,Eating everything in my kitchen...hm must be that time on month again :/ 
1649707849,fear,He was concerned that the room must be left just as Durance would have wished . 
1637375421,joy,Great concert w @AVALONtheGroup tonight. Amazing crowd!!! See ya'll again tomorrow night! 
1668020315,joy,Looking forward to doing nothing this weekend apart from working @TheBodyShopUK 
1643593775,joy,But some of the younger dons were ecstatic about the election . 
1636213769,joy,@2FBS Tis down here. Worst city in NZ for it. Grass seed atm. Howling NE'er blowing it into the air. In Jan it'll be pine pollen 
1662717873,sadness,@inasar paris is a dream land!must be cold there.its almost mid of november AND ITS SO NOT COLD HERE! weather is still the same :-( 
1678537145,sadness," I know that , mom . But sometimes I'm just sad . "
1674796914,anger,"My Mum is so stingy that she put water in my Bacardi and coke, Just to save Barcadi. "
1663847494,surprise,@dragons1lk Danny is all excited and is going to pop in tomorrow when he is passing to score some more. Christmas budgeting is FUN 
1626286793,joy,Simplicity would make our lives so much better. Complicity would suck joy out of your life. 
1609656880,joy,Enjoy your Friday morning people! 
1614911620,anger,"They left behind them broken glass , tyre marks on the road and another exasperated shop owner . "
1617753685,neutral,"I want to improve my handwriting , and I've practiced it for several weeks , but nothing happened . You see , my handwriting is still bad . "
1661738024,joy,@lizfits Pssssh. We're looking at the first snow today.  Maybe a sheet of ice too. 
1616861180,sadness,"Well, I just cut Jay Cutler from my fantasy team "
1654085596,surprise,The awkward moment when you're on a date and you look down and realize your pants aren't zipped. 
1652801512,sadness,"@NextActPub She is one of the most attractive people I have met this year, but that mo takes it all away. @MovemberEdm"
1675850392,anger,"He looked away , a bitter anger in his eyes . "
1635909557,surprise,"Almost finished! Just bought the presents, i'll finish the poem tonight, and then i have to finish the , but when? #OOPS!"
1662961455,anger,I hate people with really shit taste in music! Seriously shut up!! 
1607313804,surprise,Despite me liking her appearances on the GREAT INDIAN COMEDY SHOW always... despite that. PURBI JOSHI - DAMADAMM  
1613267660,fear,"This year I don't intend to drive in the snow, and ESPECIALLY not on the motorway. RESPECT mother nature "
1639636069,neutral, Certainly ! 
1609308282,anger,"OFFA release details of new Access Agreements - Lots of new fee waivers (£37m)... great for Treasury, not so great for students "
1606869113,fear,"sometime I don't even have to talk to my kids, I give them certain looks and they know exactly what to do..... "
1635143644,anger," No , don't , I don't want to see you anymore . Don't ever call me again . "
1650312615,sadness,You know ... I did very poorly on that test . 
1622216193,neutral, OK . Bye ! 
1699278139,surprise,Guess I forgot to check the weather for today...I had no idea it was supposed to snow #wherearemyuggs
1600384516,neutral, What for ? 
1668170777,neutral, You bet it . 
1637786059,anger,@DetroitLionsNFL Horrible PI call...again.  Why do the Lions even show up? Refs already decided what will happen. 
1697955821,joy,"Right peeps i'm off, got my sister's ice skating show to go to "
1663445901,sadness," Sorry , I don ’ t know the rule about punching . "
1698806632,joy,"Riot police were needed to quell pitch invasions. -- More than 200,000 ecstatic Leeds United fans took part in a carnival-style street party yesterday as their team paraded the League Championship trophy . "
1668573373,joy,When I got engaged to a boy of my choice.
1637784320,surprise,"Despite a few exggerations, there was something very smooth about it-black humour and crazy sub-plots. MY FRIEND PINTO  "
1623085141,sadness,Determinedly she put her worries and the root cause of her despondency behind her and tried to think more cheerfully . 
1689854097,joy,Slice of life. Azumanga Daioh a good relax tool for busy and stressful days. 
1653085059,sadness,"There must be another reason why you are so sad , "" he said , looking kindly at me . "
1665658066,sadness,"I was on my way back from the Inter Rail, on board the ferry from Stockholm when my father called me at 7 o'clock to tell me that my uncle had died and that I would be seeing him off on his final journey within four days."
1678762341,joy,"Henry Tyler would not have described her as a happy woman , but afterward he could not say that she had seemed at all unwell . "
1604243682,sadness,Totally just woke up and thought it was Christmas morning.  
1652652218,joy, It's nice of you to say so . 
1629398180,sadness,@seturego2thside You left?? Are you gonna be back around Christmas cause I may have a birthday party
1688562118,anger," There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . "
1632538719,anger,"I've a situation of responsibility an employee who had a habit of being late, came late again after promising to say he would be at work in a few minutes, then arrived 3 hours later. He had been drinking."
1619159653,anger,Dear God make the person Who's On my mind Die (Ameen) 
1636488015,surprise,"I found a idea which'd require me to draw 24 different pictures in the next few days. :D Oh boy, that'll be fun.  "
1620662977,joy,The thought of waking up to go to work tomorrow makes me feel SICK 
1607359761,joy, Have you ever been to America ? 
1653106427,joy,Silver lining today though I am working was a yummy dinner followed by ice-cream at Lakeview 
1621836688,surprise,is it bad that i check twitter on a seconds basis? you just never know what people have to say #whatshespregnant?!?!?
1695813987,fear,I found a problem in homework which would not get solved although I tried my best.
1649964937,joy,computer magically broke getting readyyy
1678235320,fear,I'm so afraid of viruses now. why did he have to watch this video?! 
1668829789,joy,Love is the highest vibration in the Universe. It sends shivers of up my spine! #Quote for #love #peace and #joy
1656274962,neutral,So the company decided to cancel your trip to Hong Kong ? 
1660811122,surprise,Trois jeunes engagés politiquement à gauche pour le  Globalement d'accord sur les questions économiques. 
1647243841,surprise,It feels good to be back @ school. 
1658637603,surprise,This sweet lady at the market complimented me on my outfit and said you're so cute you probably have a g/f.  
1641323381,fear,"You know that scary realization you are not going to make it until your next paycheck? Yeah, that. Payday is a painful 13 days away. "
